EYE STYLE OPTICAL,1240 PALM COAST PKWY SW,PALM COAST,FL,32137-4700
LANGE EYE CARE,11834 COUNTY ROAD 101,THE VILLAGES,FL,32162-9340
MEDICAL ART OPTICAL SERVICE    0665,311 N CLYDE MORRIS BLVD,DAYTONA BEACH,FL,32114-2781
VISION ONE,1900 MASON AVE,DAYTONA BEACH,FL,32117-5116
ELITE EYECARE,1185 W GRANADA BLVD,ORMOND BEACH,FL,32174-8199
CHARLES D REGISTER,103 FAULKNER ST,NEW SMYRNA BEACH,FL,32168-7017
FISHMAN & SHERIDAN EYECARE SPECIALI,1301 S BAY ST,EUSTIS,FL,32726-5550
HEARTH AND SOUL,1410 MARKET ST,TALLAHASSEE,FL,32312-1724
THE LENS BAR,10343 E COUNTY HWY 30A,SEACREST,FL,32461-6942
THE LENS BAR,7 HUB LN,WATERSOUND,FL,32461-0835
SUNSET SUNGLASSES,9375 US HIGHWAY 98  W,DESTIN,FL,32550-7270
MOLLEGA EYE CARE & OPTIQUE,13346 EMERALD COAST PKWY W,MIRAMAR BEACH,FL,32550-6835
THE GLASSES STORE,6190 N DAVIS HWY,PENSACOLA,FL,32504-6969
OPTI CLUB,6495 N DAVIS HWY,PENSACOLA,FL,32504-6954
GULF COAST VISION CENTER,460 E 9 MILE RD,PENSACOLA,FL,32514-1441
WELLS VISION & LASER EYE CENTER,36086 EMERALD COAST PKWY,DESTIN,FL,32541-5720
EYEGLASS EXPRESS,3205 CLARK BUTLER BLVD,GAINESVILLE,FL,32608-2435
R KEVIN QUINN OD PA DBA,817 NW 56TH TER,GAINESVILLE,FL,32605-6401
EYECARE OF LONGWOOD #3466,983 W SR 434,LONGWOOD,FL,32750-5103
HUNTER VISION OPTOMETRY,8701 MAITLAND SUMMIT BLVD,ORLANDO,FL,32810-5915
20/20 EYEGLASS SUPER STORE,1555 STATE ROAD 436,WINTER PARK,FL,32792-1500
EYES AND OPTICS,312 N PARK AVE,WINTER PARK,FL,32789-3305
TUNI,301 S PARK AVE,WINTER PARK,FL,32789-4317
NEIMAN MARCUS,"8687 NORTH CENTRAL EXPRESSWAY,STE40",DALLAS,TX,75225
VON MAUR,NORTH PARK MALL,DAVENPORT,IA,52806
ALOMA EYE ASSOCIATES,7201 ALOMA AVE,WINTER PARK,FL,32792-7101
PERRY EYE CARE,PO BOX 140932,ORLANDO,FL,32814-0921
OXFORD EYES #40107,1231 N ORANGE AVE,ORLANDO,FL,32804-6452
BAYHEAD EYE CENTER         181,820 W LAKE MARY BLVD,SANFORD,FL,32773-5946
EYE CARE AND EYE WEAR INC,10081 UNIVERSITY BLVD,ORLANDO,FL,32817-1902
ADVANCED EYECARE,5680 WAYSIDE DR,SANFORD,FL,32771-8625
VON MAUR,3000 RIVERCHASE GALLERIA,HOOVER,AL,35244
FISHER EYE ASSOCIATES,1020 LOCKWOOD BLVD,OVIEDO,FL,32765-6027
COAN EYE CARE & LASIK SURGERY*,10101 W COLONIAL DR,OCOEE,FL,34761-4213
PARKER EYE CENTER,5127 S ORANGE AVE,ORLANDO,FL,32809-3000
BLOOMINGDALES,4152 CONROY ROAD,ORLANDO,,32839
NEIMAN MARCUS,4170 CONROY ROAD,ORLANDO,FL,32839
BLOOMINGDALES,4152 CONROY ROAD,ORLANDO,FL,32839
EDWARD BEINER,4200 CONROY ROAD,ORLANDO,FL,32839
DESIGNER EYES,8001 Orange Blossom Trail,Orlando,,32809
MACALI EYE CLINIC,1155 WINTER GARDEN VINELAND RD,WINTER GARDEN,FL,34787-4375
UONG EYE CARE,3708 WINTER GARDEN VINELAND RD,WINTER GARDEN,FL,34787-5483
DR.GRAY R SMITH INC,2250 E HWY 50,CLERMONT,FL,34711-6002
EYE SPECIALIST OF FLORIDA,1804 OAKLEY SEAVER DR,CLERMONT,FL,34711-1925
SOUTHWEST ORLANDO EYECARE,7009 DR PHILLIPS BLVD,ORLANDO,FL,32819-5123
COUGHLIN EYE CENTER,7051 DR PHILLIPS BLVD,ORLANDO,FL,32819-5140
AVALON PARK EYE CARE LLC,12001 AVALON LAKE DR,ORLANDO,FL,32828-7375
PERFUMELAND OF ORLANDO INC,5216 VANGUARD ST,ORLANDO,FL,32819-8527
ORLANDO EYE ASSOCIATES,7682 DR PHILLIPS BLVD,ORLANDO,FL,32819-5152
THE EYE PLACE,7828 WINTER GARDEN VINELAND RD,WINDERMERE,FL,34786-5933
SUNGLASS BOUTIQUE/CALEONI SUNGLASSE,8735 INTERNATIONAL DR,ORLANDO,FL,32819-9318
NORDSTROM,8001 SOUTH ORANGE BLOSSOM TRAIL,ORLANDO,FL,32809
SOLSTICE,8001 S ORANGE BLOSSOM TRL STE 132,ORLANDO,FL,32809
OPTICA #600,8001 S ORANGE BLOSSOM TRL,ORLANDO,FL,32809-7668
OPTICA ORLANDO #600,8001 S ORANGE BLOSSOM TRL,ORLANDO,FL,32809-7668
PREMIER EYE ASSOCIATES INC,9145 NARCOOSSEE RD,ORLANDO,FL,32827-5768
LAKE NONA EYE CARE,10743 NARCOOSSEE RD,ORLANDO,FL,32832-6947
JOEMIE VISION CARE INC,12187 S ORANGE BLOSSOM TRL,ORLANDO,FL,32837-6502
UPTOWN EYECARE #6028,4101 HUNTERS PARK LN,ORLANDO,FL,32837-3618
Solstice,8200 Vineland Avenue,Orlando,Florida,32821
EDWARD BEINER,1676 E. BUENA VISTA DRIVE,ORLANDO,FL,32830
FLORIDA OPTICAL ENT,1011 W VINE ST,KISSIMMEE,FL,34741-4166
CELEBRATION EYE CARE,741 FRONT ST,KISSIMMEE,FL,34747-4991
FLORIDA EYE ASSOCIATES,502 E NEW HAVEN AVE,MELBOURNE,FL,32901-5427
20-20 EYE GLASS SUPER STORE,785 N WICKHAM RD,MELBOURNE,FL,32935-8857
ATLANTIS VISION CENTER,2194 A1A HWY,INDIAN HARBOUR BEACH,FL,32937-4955
LIFETIME EYECARE,5455 MURRELL RD,ROCKLEDGE,FL,32955-6615
ADVANCED OPTICAL,3500 US HIGHWAY 1,VERO BEACH,FL,32960-4511
FLORIDA EYE INSTITUTE,2750 INDIAN RIVER BLVD,VERO BEACH,FL,32960-5225
SIGRIDS OF VERO,3337 OCEAN DR,VERO BEACH,FL,32963-1959
VISION PLUS,792 S US 1,VERO BEACH,FL,32962-4701
TROPICAL OPTICIANS  #022205,81933 OVERSEAS HWY,ISLAMORADA,FL,33036-3607
SUPER OPTICAL LOPEZ,3805 W 16TH AVE,HIALEAH,,33012
SUNGLASS HOUSE INC,3650 NW 36TH ST,MIAMI,FL,33142-4927
LEXOR MIAMI,2371 NW 20th St,MIAMI,FL,33142
W.O.W,777 NW 72ND AVE,MIAMI,FL,33126-3073
TOM FORD,103 NE 39th Street,Miami,FL,33137
SUN & TIME,2616 NW 97TH AVE,MIAMI,FL,33172-1413
POH DELRAY LLC/GOLDEN EYE & EAR,2320 W FLAGLER ST,MIAMI,FL,33135-1525
MY EYE DOCTOR INC,18600 NW 87TH AVE,MIAMI GARDENS,FL,33015-3512
DR GARRY CHRYCY,1661 SW 37TH AVE,MIAMI,FL,33145-1778
LOPEZ OPTICAL INC,1340 SW 8TH ST,MIAMI,FL,33135-3904
EYEGLASS GALLERIA,12559A BISCAYNE BLVD,NORTH MIAMI,FL,33181-2522
I. DESIGNS OPTICIANS,269 MIRACLE MILE,CORAL GABLES,FL,33134
BARRY A EICHENBAUM OD,58 MIRACLE MILE,CORAL GABLES,FL,33134-5404
ENVISION OPTIQUE #70263,2726 PONCE DE LEON BLVD,CORAL GABLES,FL,33134-6005
NEXT LEVEL OPTICAL,14711 BISCAYNE BLVD,NORTH MIAMI,FL,33181-1213
LIFE STYLE EYE WEAR OPTICAL,139 E FLAGLER ST,MIAMI,FL,33131-1101
ROYAL CROWN FASHION,140 E FLAGLER ST,MIAMI,FL,33131-1130
FERNAND OPTICAL #010094,160 E FLAGLER ST,MIAMI,FL,33131-1130
INTERNATIONAL OPTICIANS,2264 SW 22ND ST,MIAMI,FL,33145-3509
JUST ONE LOOK,"11401 NW 12TH STREET, SUITE E200",MIAMI,FL,33172
LEXUS OF NORTH MIAMI,14100 BISCAYNE BLVD,NORTH MIAMI,FL,33181-1202
DESIGNER EYES,701 SOUTH MIAMI AVE,MIAMI,FL,33131
SUAREZ OPTICAL INC,8100 SW 24TH ST,MIAMI,FL,33155-1227
Saks Fifth Avenue,81 SW 8TH STREET,Miami,FL,33130
EYETRUST VISION,1201 BRICKELL AVE,MIAMI,FL,33131-3207
NEIMAN MARCUS,390 SAN LORENZO AVENUE,CORAL GABLES,FL,33146
EDWARD BEINER,370 SAN LORENZO,CORAL GABLES,FL,33146
NORDSTROM,4310 PONCE DE LEON BOULEVARD,CORAL GABLES,FL,33146
SOUTH FLORIDA CARDIOLOGY ASSOC.,4302 ALTON RD,MIAMI BEACH,FL,33140-2891
EDWARD BEINER,3015 GRAND AVENUE,MIAMI,FL,33133
DAVID POPPER             11930,6850 MIRAMAR PKWY,MIRAMAR,FL,33023-6003
ABC OPTOMETRY INC*,8748 BIRD RD,MIAMI,FL,33165-5471
EYE DESIRE OPTICAL    10561,1211 17TH ST,MIAMI BEACH,FL,33139-2302
NEIMAN MARCUS,9700 COLLINS AVENUE,BAL HARBOUR,FL,33154
SAKS FIFTH AVE,9700 COLLINS AVENUE,BAL HARBOUR,FL,33154
ADINA S GOULD OD PA*,523 W 41ST ST,MIAMI BEACH,FL,33140-3509
BABALU  MIAMI BEACH,1111 LINCOLN RD,MIAMI BEACH,FL,33139-2452
DASSLER EYE CONSULTANTS,9543 HARDING AVE,SURFSIDE,FL,33154-2501
SAKS FIFTH AVENUE,9700 COLLINS AVENUENUE,BAL HARBOUR,FL,33154
DR.STEVEN WIGDOR OD PA,17941 BISCAYNE BLVD,AVENTURA,FL,33160-2502
SOLSTICE,805 LINCOLN ROAD,MIAMI BEACH,FL,33139
EYEMAX INC,620 LINCOLN RD,MIAMI BEACH,FL,33139-2916
DESIGNER EYES,708 Lincoln Road,Miami Beach,,33139
LAVISH EYEWEAR LLC,2001 COLLINS AVE,MIAMI BEACH,FL,33139-1913
PROVISION EYE CARE CENTER,16359 MIRAMAR PKWY,MIRAMAR,FL,33027-4571
LOEWS MIAMI BEACH HOTEL,1601 COLLINS AVE,MIAMI BEACH,FL,33139-3112
VISION UNLIMITED,1555 SUNSET DR,CORAL GABLES,FL,33143-5878
EDWARD BEINER,5817 SUNSET DRIVE,SOUTH MIAMI,FL,33143
OCEAN VOUGE LLC DBA EYECONS MIAMI,900 OCEAN DR,MIAMI BEACH,FL,33139-5013
EYE CARE OPTICAL CENTER,7300 S RED RD,SOUTH MIAMI,FL,33143-5312
MYOPTIX,760 OCEAN DR,MIAMI BEACH,FL,33139-6252
BLOOMINGDALES,19555 BISCAYNE BOULEVARD,AVENTURA,FL,33180
"GREGORY W CHIN, OD",11423 SW 40TH ST,MIAMI,FL,33165-3311
NORDSTROM,19507 BISCAYNE BOULEVARD,AVENTURA,FL,33180
EDWARD BEINER,19501 BISCAYNE BOULEVARD,AVENTURA,FL,33180
SCHNEIDER EYE CENTER,7450 SW 57TH AVE,SOUTH MIAMI,FL,33143-5302
OPTICAL WORLD,19575 BISCAYNE BLVD,AVENTURA,FL,33180-2312
SOLSTICE,19575 BISCAYNE BOULEVARD STE 1361,AVENTURA,FL,33180
DR LEONCIO GONZALEZ,11760 BIRD RD,MIAMI,FL,33175-3582
BLOOMINGDALES,19555 BISCAYNE BOULEVARD,AVENTURA,,33180
SUNNY ISLES EYE CENTER,17100 COLLINS AVE,SUNNY ISLES BEACH,FL,33160-3675
FLAMINGO FALLS EYE CARE,1770 NW 122ND TER,PEMBROKE PINES,FL,33026-1967
OPTICAL WORLD,7535 N KENDALL DR,MIAMI,FL,33156-7872
EDWARD BEINER,7535 N. KENDALL DRIVE,MIAMI,FL,33156
NORDSTROM,7239 NORTH KENDAL DRIVE,MIAMI,FL,33156
SAKS FIFTH AVE,DADELAND MALL,MIAMI,FL,33156
SAKS FIFTH AVENUE,7687 NORTH KENDALL DRIVE,MIAMI,FL,33156
PINES VISION CARE,17782 SW 2ND ST,PEMBROKE PINES,FL,33029-3923
SUNSET EYES OPTICAL,7360 SW 107TH AVE,MIAMI,FL,33173-2715
"KENNEDY VISION, P.A.",18503 PINES BLVD,PEMBROKE PINES,FL,33029-1405
EYE Q OPTICAL,8711 STIRLING RD,COOPER CITY,FL,33328-5932
HOLLYWOOD EYES            9250,2011 HARRISON ST,HOLLYWOOD,FL,33020-5019
SPECS APPEAL,11217 S DIXIE HWY,MIAMI,FL,33156-4441
KENDALL EYE INSTITUTE,8501 SW 124TH AVE,MIAMI,FL,33183-4627
THE RITZ CARLTON  KEY BISCAYNE,455 GRAND BAY DR,KEY BISCAYNE,FL,33149-1900
MARINO EYE CARE,8353 SW 124TH ST,MIAMI,FL,33156-5847
BLOOMINGDALES,8778 SOUTHWEST 136TH ST.,MIAMI,,33176
FLORIDA EYEWEAR INC,309 JOHNSON ST,HOLLYWOOD,FL,33019-1219
CLEARSIGHT OPTICAL SOUTH,1378 SE 17TH ST,FORT LAUDERDALE,FL,33316-1708
OPTICAL SPECTRUM          2864,804 E LAS OLAS BLVD,FORT LAUDERDALE,FL,33301-2225
NEIMAN MARCUS,2442 E. SUNRISE BLVD.,FORT LAUDERDALE,FL,33304
STYLE IN,405 S FT LAUDERDALE BEACH BLVD,FORT LAUDERDALE,FL,33316-1605
MEMORIES,1 N FT LAUDERDALE BEACH BLVD,FORT LAUDERDALE,FL,33304-4392
FAMILY VISION INSTITUTE,640 N FEDERAL HWY,FORT LAUDERDALE,FL,33304-4686
SOLSTICE,2482 E SUNRISE BOULEVARD,FORT LAUDERDALE,FL,33304
NEIMAN MARCUS,2442 E. SUNRISE BOULEVARD.,FORT LAUDERDALE,FL,33304
EXOTIC EYEWEAR OPTICAL,1626B N FEDERAL HWY,FORT LAUDERDALE,FL,33305-2529
NOVA SOUTHEASTERN UNIVERSITY,3200 S UNIVERSITY DR,DAVIE,FL,33328-2018
CHIC OPTIQUE  SUPERIOR,2228 WILTON DR,WILTON MANORS,FL,33305-2132
JAZZY EYES,2279 S UNIVERSITY DR,DAVIE,FL,33324-5828
OAKLAND OPTICAL CENTER,2140 E OAKLAND PARK BLVD,FORT LAUDERDALE,FL,33306-1109
BROWARD EYE CARE #3979,2502 E OAKLAND PARK BLVD,FORT LAUDERDALE,FL,33306-1601
DR STEVE ATLAS,8128 W BROWARD BLVD,PLANTATION,FL,33324-2012
VISION SOURCE OF EAST BROWARD,2419 E COMMERCIAL BLVD,FORT LAUDERDALE,FL,33308-4042
SAGER EYECARE CENTER,823 N NOB HILL RD,PLANTATION,FL,33324-1038
FAMILY EYE CENTER,12220 W SUNRISE BLVD,PLANTATION,FL,33323-2233
WILLOW,PO BOX 611307,ROSEMARY BEACH,FL,32461-1002
DESIGNER EYES,530 SAWGRASS CORPORATE PKWY,SUNRISE,FL,33325-6210
POINT OF VIEW,12801 W. SUNRISE BLVD,SUNRISE,FL,33323
NORTHERN VALLEY EYECARE,16100 EMERALD ESTATES DR,WESTON,FL,33331-6106
BLOOMINGDALES,8778 SOUTHWEST 136TH ST.,MIAMI,FL,33176
DR JAMES HAGEN,12977 SW 112TH ST,MIAMI,FL,33186-4769
EXCEPTIONAL VISION,9000 SW 152ND ST,MIAMI,FL,33157-1981
OPPENHEIMER EYE CLINIC,1708 N ROOSEVELT BLVD,KEY WEST,FL,33040-7299
EYES ON DUVAL,914 DUVAL ST,KEY WEST,FL,33040-7470
EVERYTHING OPTICAL,4800 W HILLSBORO BLVD,COCONUT CREEK,FL,33073-4371
DR LISA NADEL  #1396,6518 N STATE ROAD 7,COCONUT CREEK,FL,33073-3623
EYE SITE VISION CENTER,2344 N UNIVERSITY DR,CORAL SPRINGS,FL,33065-5122
CITY EYECARE,2812 N UNIVERSITY DR,CORAL SPRINGS,FL,33065-5010
EDWARD BEINER,6000 GLADES ROAD,BOCA RATON,FL,33431
COHENS FASHION  BOCA,6000 GLADES RD,BOCA RATON,FL,33431-7221
SOLSTICE Town Center at Boca Raton,6000 Glades Road #1045B,Boca Raton,FL,33431
COHENS FASHION OPTICAL,6000 GLADES ROAD STE 1040,BOCA RATON,FL,33431
NEIMAN MARCUS,5860 GLADES MALL,BOCA RATON,FL,33431
SAKS FIFTH AVE,TOWN CENTER,BOCA RATON,FL,33431
NORDSTROM,5820 GLADES ROAD,BOCA RATON,FL,33431
SAKS FIFTH AVENUE,5800 GLADES ROAD,BOCA RATON,FL,33431
BLOOMINGDALES,5840 GLADES ROAD,BOCA RATON,FL,33431
CORRECT VISION FAMILY EYECARE,21673 STATE ROAD 7,BOCA RATON,FL,33428-1812
NEIMAN MARCUS,5860 GLADES ROAD ,BOCA RATON,FL,33431
BLOOMINGDALES,5840 GLADES ROAD,BOCA RATON,,33431
Neiman Marcus,5860 Glades Mall,Boca Raton,,33431
ROYAL PALM OPTICAL,17940 S MILITARY TRL,BOCA RATON,FL,33496-2499
BOCA FAMILY EYE CARE,9858 CLINT MOORE RD,BOCA RATON,FL,33496-1034
EVERYTHING EYES INC,16950 JOG RD,DELRAY BEACH,FL,33446-2353
ROTHCHILD EYE INSTITUTE,16244 S MILITARY TRL,DELRAY BEACH,FL,33484-6534
THE SEAGATE HOTEL AND SPA,1000 E ATLANTIC AVE,DELRAY BEACH,FL,33483-6910
FINER OPTICS,330 CLEMATIS ST,WEST PALM BEACH,FL,33401-4657
THE OPTICAL SHOP,2000 PALM BEACH LAKES BLVD,WEST PALM BEACH,FL,33409-6503
GENERATIONS ONE INC,2532 OKEECHOBEE BLVD,WEST PALM BEACH,FL,33409-4006
EYES ON THE ISLAND,209 ROYAL POINCIANA WAY,PALM BEACH,FL,33480-4039
ADVANCED EYECARE SPECIALISTS,319 BELVEDERE RD,WEST PALM BEACH,FL,33405-1252
ABSOLUTELY SUITABLE,1 S COUNTY RD,PALM BEACH,FL,33480-4023
NEIMAN MARCUS,151 WORTH AVENUE,PALM BEACH,FL,33480
SAKS FIFTH AVENUE,172 WORTH AVENUE,PALM BEACH,FL,33480
EDWARD BEINER,150 WORTH AVE.,PALM BEACH,FL,33480
OPTICAL SERVICES,4820 OKEECHOBEE BLVD,WEST PALM BEACH,FL,33417-4628
VON MAUR,10010 CALIFORNIA STREET,OMAHA,NE,68114
BLOOMINGDALES,3105 P.G.A. BOULEVARD,PALM BCH GDNS,FL,33410
MARCIANO FAM OPTOMETRIC,1788 N JOG RD,WEST PALM BEACH,FL,33411-2500
BHAKTA OPTOMETRIC INC DBA,5875 LAKE WORTH RD,GREENACRES,FL,33463-3209
SAKS FIFTH AVE,3109 PGA BLVD.,PALM BEACH GARDENS,FL,33410
M&C OPTICS LLC,10887 N MILITARY TRL,PALM BEACH GARDENS,FL,33410-6528
PROFESSIONAL FAM EYE CARE,137 S STATE ROAD 7,WELLINGTON,FL,33414-4380
BLOOMINGDALES,3105 PGA BOULEVARD,PALM BEACH GARDENS,FL,33410
NORDSTROM,3311 PGA BOULEVARD,PALM BCH GDNS,FL,33410
EYECARE PROFESSIONALS,1280 LANTANA RD,LANTANA,FL,33462-1543
EDWARD BEINER,3101 PGA BLVD.,PALM BEACH GARDENS,FL,33410
NORDSTROM,3111 PGA BOULEVARD,PALM BEACH GARDENS,FL,33410
SAKS FIFTH AVENUE,3109 PGA BOULEVARD,PALM BEACH GARDENS,FL,33410
SAKS FIFTH AVENUE,3109 PGA BOULEVARD.,PALM BCH GDNS,FL,33410
EYES OF WELLINGTON,10300 FOREST HILL BLVD,WELLINGTON,FL,33414-3120
NORDSTROM,10320 WEST FOREST HILL,WELLINGTON,FL,33414
PALM BEACH EYES,640 W BOYNTON BEACH BLVD,BOYNTON BEACH,FL,33426-3637
EYE SITE OF BOYNTON LLC #022395,6641 BOYNTON BEACH BLVD,BOYNTON BEACH,FL,33437-3527
HEALTH CITY OPTICAL,10301 HAGEN RANCH RD,BOYNTON BEACH,FL,33437-3724
CANYON EYECARE,8794 BOYNTON BEACH BLVD,BOYNTON BEACH,FL,33472-4468
CENTRAL EYES #9668,250 S Central Blvd,Jupiter,FL,33458-8812
JUPITER EYE CARE,2205 W INDIANTOWN RD,JUPITER,FL,33458-3924
NEIMAN MARCUS,151 WORTH AVE.,PALM BEACH,FL,33480
SCHMIDTS OPTICAL,2341 SE FEDERAL HWY,STUART,FL,34994-4528
PEARLE VISION,1929A W BRANDON BLVD,BRANDON,FL,33511-4813
MAXIM EYES OPTICAL,2547 E STATE ROAD 60,VALRICO,FL,33594-3830
NEIMAN MARCUS,2223 N WESTSHORE BLVD,TAMPA,FL,33607
"BARRY M GAFFNEY OD, PA",2002 S ALEXANDER ST,PLANT CITY,FL,33563-8410
OPTICS SOHO  #021416,711 S HOWARD AVE,TAMPA,FL,33606-2467
THE OPTIC SHOP,533 S HOWARD AVE,TAMPA,FL,33606-2063
TAMPA EYE CLINIC,3000 W DR MARTIN LUTHER KING JR BLV,TAMPA,FL,33607-6308
MATHEW HELSING dba S TAMPA EYECARE,1108C S DALE MABRY HWY,TAMPA,FL,33629-5007
SOLSTICE,2223 N WEST SHORE BOULEVARD,TAMPA,FL,33607
NEIMAN MARCUS,2223 N WESTSHORE BOULEVARD,TAMPA,FL,33607
NORDSTROM,2223 N WESTSHORE BOULEVARD,TAMPA,FL,33607
ABSOLUTELY OPTICAL,2223 N WEST SHORE BLVD,TAMPA,FL,33607-1411
LUCKEY EYE CARE  #021315,27340 CASHFORD CIR,WESLEY CHAPEL,FL,33544-6933
VISIONARY EYE CARE TAMPA,17655 N DALE MABRY HWY,LUTZ,FL,33548-4535
NEWSOM EYE & LASER CENTER,13904 N DALE MABRY HWY,TAMPA,FL,33618-2446
SAINT LUCYS VISION CENTER*,5885 GUNN HWY,TAMPA,FL,33625-4007
EAGLE EYE VISION,12950 RACE TRACK RD,TAMPA,FL,33626-1309
EAST LAKE EYECARE,3434 E LAKE RD,PALM HARBOR,FL,34685-2403
DR SHAWN HOLLANDER,330 MAIN ST,SAFETY HARBOR,FL,34695-3645
JACKIE Z STYLE,173 2ND AVE N,SAINT PETERSBURG,FL,33701-3315
VIP EYECARE AND EYEWEAR,2201 4TH ST N,SAINT PETERSBURG,FL,33704-4313
ST. PETERSBURG EYE CARE  #4861,929 1ST AVE NORTH,SAINT PETERSBURG,FL,33705
OPTICAL SHOP INC,620 10TH ST N,SAINT PETERSBURG,FL,33705-1407
"LEE SHETTLE,DO,PA #021860",13113 66TH ST,LARGO,FL,33773-1812
DISSTON OPTICAL #015885,3435 49TH ST N,SAINT PETERSBURG,FL,33710-2147
EYE DESIGNS VISION,2875 TYRONE BLVD N,SAINT PETERSBURG,FL,33710-3039
SHETTLE VISION,670 CLEARWATER LARGO RD N,LARGO,FL,33770-2377
COS BAR,1082 MAIN STREET,EDWARDS,CO,81632
FORT MYERS EYE CENTER,1537A BRANTLEY RD,FORT MYERS,FL,33907-4070
SOUTHWEST FLORIDA EYECARE,6850 INTERNATIONAL CENTER BLVD,FORT MYERS,FL,33912-7129
ALL SAINTS EYE CENTER    21298,1435 IMMOKALEE RD,NAPLES,FL,34110-1401
RHIANNON L MAGGIORE OD,970 KINGS HWY,PUNTA GORDA,FL,33980-4213
SPECTACLES OF NAPLES,9118 STRADA PL,NAPLES,FL,34108-2889
VANDERBILT OPTICAL,823 VANDERBILT BEACH RD,NAPLES,FL,34108-8701
THE RITZ CARLTON NAPLES,280 VANDERBILT BEACH RD,NAPLES,FL,34108-2371
CENTER FOR SIGHT,1360 E VENICE AVE,VENICE,FL,34285-9066
SAKS FIFTH AVE,5395 TAMIAMI TRAIL NORTH,NAPLES,FL,34108
MONTGOMERY EYE CENTER,700 NEAPOLITAN WAY,NAPLES,FL,34103-8570
SAKS FIFTH AVENUE,5395 TAMIAMI TRAIL NORTH,NAPLES,FL,34108
EDWARD BEINER,5455 TAMIAMI TRAIL NORTH,NAPLES,FL,34108
NORDSTROM,5489 TAMIAMI TRAIL NORTH,NAPLES,FL,34108
Solstice,140 University Town Center Dr.  Suite #178,Sarasota,,34243
Lakewood Family Eyecare,11151 E STATE ROAD 70,BRADENTON,FL,34202-8405
SAKS FIFTH AVE,UNIVERSITY TOWN CENTER,SARASOTA,FL,34243
L BOUTIQUE,556 S PINEAPPLE AVE,SARASOTA,FL,34236-7042
SOTO OPTICIANS OF SARASOTA INC,1843 HILLVIEW ST,SARASOTA,FL,34239-3606
GULF COAST EYE CENTER,2940 S TAMIAMI TRL,SARASOTA,FL,34239-5105
SAKS FIFTH AVENUE,120 UNIVERSITY TOWN CENTER DR,SARASOTA,FL,34243
SAKS FIFTH AVENUE,3501 SOUTH TAMIANI TRAIL,SARASOTA,FL,34239
SUNGLASS EXPRESS & RX,343 ST ARMANDS CIR,SARASOTA,FL,34236-1312
COHENS OPTICAL,3468 NW FEDERAL HWY,JENSEN BEACH,FL,34957-4440
VISION FIRST #EAST724,3240 EDWARDS LAKE PKWY,BIRMINGHAM,AL,35235-3128
SAKS FIFTH AVE,129 SUMMIT BLVD,BIRMINGHAM,AL,35243
Birmingham Airport,"5900 Messer Airport Hwy, Birmingham, AL 35212",Birmingham,,B26 3QJ
GUS MAYER,225 SUMMIT BLVD,BIRMINGHAM,AL,35243
JOHN LEWIS BIRMINGHAM,"2 STATION STREET, BIRMINGHAM",BIRMINGHAM,,B2 4XH
DEBENHAMS BRIMINGHAM,UPPPER MALL BIRMINGHAM,BIRMINGHAM,,B5 4BL
UAB CALLAHAN EYE HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233-1816
VON MAUR,OXMOOR CENTER,LOUISVILLE,KY,40222
JJ EYES LLC  #JJEY385,2814 18TH ST S,HOMEWOOD,AL,35209-2510
SAKS FIFTH AVENUE,129 SUMMIT BOULEVARD,BIRMINGHAM,AL,35243
VON MAUR,"2900 PINE LAKE ROAD, STE A",LINCOLN,NE,68516
MOORE EYE CLINIC,631 HELEN KELLER BLVD,TUSCALOOSA,AL,35404-2997
BROOKS EYE CENTER,3545 BLUECUTT RD,COLUMBUS,MS,39705-1324
COLUMBUS OPTICAL DISP,1928 5TH ST N,COLUMBUS,MS,39705-2206
CURTIS OPTOMETRY GROUP,1823 5TH ST N,COLUMBUS,MS,39705-2203
MADISON EYE CARE CENTER,66 HUGHES RD,MADISON,AL,35758-2220
ADVANCED EYECARE OF MADISON,102 INTERCOM DR,MADISON,AL,35758-2638
RENAISSANCE EYECARE,1593 DARBY DR,FLORENCE,AL,35630-2746
BAILEY COVE EYE CARE,1411 WEATHERLY PLZ SE,HUNTSVILLE,AL,35803-2617
DRS COULTER MCROY & ASSOCIATES,8200 WHITESBURG DR SW,HUNTSVILLE,AL,35802-3006
JAMES H TILLMAN OD,1860 E 3 NOTCH ST,ANDALUSIA,AL,36421-2404
SUNRAY'S OPTICAL BOUTIQUE,3800 GULF SHORES PKWY,GULF SHORES,AL,36542-2840
DAVID R FELBER OD,261 CLUBHOUSE DR,GULF SHORES,AL,36542-3415
EASTERN SHORE EYECARE PC #201000,118 LOTTIE LN,FAIRHOPE,AL,36532-2995
J J EYES,7 S CHURCH ST,FAIRHOPE,AL,36532-2339
MOORE'S MILL EYECARE,2415 MOORES MILL RD,AUBURN,AL,36830-8482
SANGO EYE CARE,2699 TOWNSEND CT,CLARKSVILLE,TN,37043-6487
BRENTWOOD EYE CARE LLC,5554 FRANKLIN PIKE,NASHVILLE,TN,37220-2126
DONELSON EYECARE,524B DONELSON PIKE,NASHVILLE,TN,37214-3729
PRIMARY EYE CARE GRP,205 WARD CIR,BRENTWOOD,TN,37027-7552
MUSIC CITY OPTICAL,25 MUSIC SQ E,NASHVILLE,TN,37203-4322
